Unnamed: 0,Doll_name,Link,Picture_link,Number_of_bids,Minimum_bid,Final_price,Estimated_price_range_min,Estimated_price_range_max,final_tags
1284,Lot Of 4: Porcelain Reproduction Dolls.,http://auctions.morphyauctions.com/Lot_Of_4__Porcelain_Reproduction_Dolls____________-LOT215241.aspx,https://auctions.morphyauctions.com/ItemImages/000215/215241a_sm.jpeg,,6,30,25,50,215241a_
3357,Lot of 4: Antique Framed Pictures.,http://auctions.morphyauctions.com/Lot_of_4__Antique_Framed_Pictures_________________-LOT92590.aspx,https://auctions.morphyauctions.com/ItemImages/000092/92590a_sm.jpeg,1,25,30,100,300,92590a_
3355,Early Baby with Wicker Cradle.,http://auctions.morphyauctions.com/Early_Baby_with_Wicker_Cradle_____________________-LOT92583.aspx,https://auctions.morphyauctions.com/ItemImages/000092/92583a_sm.jpeg,1,25,30,100,300,92583a_
3350,Lot of 2: Cynthia Baron Original Dolls.,http://auctions.morphyauctions.com/Lot_of_2__Cynthia_Baron_Original_Dolls____________-LOT92052.aspx,https://auctions.morphyauctions.com/ItemImages/000092/92052a_sm.jpeg,1,25,30,100,300,92052a_
3482,Early Mattel “Barbie” Doll.,http://auctions.morphyauctions.com/Early_Mattel__Barbie__Doll________________________-LOT85518.aspx,https://auctions.morphyauctions.com/ItemImages/000085/85518a_sm.jpeg,1,25,30,100,200,85518a_
2399,"""Nolan Miller """"Sheer Elusion"""" Barbie.""",http://auctions.morphyauctions.com/Nolan_Miller__Sheer_Elusion__Barbie_______________-LOT151810.aspx,https://auctions.morphyauctions.com/ItemImages/000151/151810a_sm.jpeg,1,6,30,25,50,151810a_
2352,Lot of 2: Antique German Bisque Head Dolls.,http://auctions.morphyauctions.com/Lot_of_2__Antique_German_Bisque_Head_Dolls________-LOT149541.aspx,https://auctions.morphyauctions.com/ItemImages/000149/149541a_sm.jpeg,1,18,30,75,100,149541a_
2392,Lot of 3: Vintage Composition Baby & Accessories.,http://auctions.morphyauctions.com/Lot_of_3__Vintage_Composition_Baby___Accessories__-LOT148956.aspx,https://auctions.morphyauctions.com/ItemImages/000148/148956a_sm.jpeg,1,6,30,25,50,148956a_
2395,Lot of 2: Vinyl Dolls.,http://auctions.morphyauctions.com/Lot_of_2__Vinyl_Dolls_____________________________-LOT148958.aspx,https://auctions.morphyauctions.com/ItemImages/000148/148958a_sm.jpeg,1,12,30,50,75,148958a_
2398,Mint-In-Box Vinyl Bride Doll.,http://auctions.morphyauctions.com/Mint_In_Box_Vinyl_Bride_Doll______________________-LOT149600.aspx,https://auctions.morphyauctions.com/ItemImages/000149/149600a_sm.jpeg,1,6,30,25,50,149600a_
2400,1950s H.P. A.C. Sweet Sue Doll.,http://auctions.morphyauctions.com/1950s_H_P__A_C__Sweet_Sue_Doll____________________-LOT149598.aspx,https://auctions.morphyauctions.com/ItemImages/000149/149598a_sm.jpeg,1,6,30,25,50,149598a_
2383,Lot of 7: Vintage Alexander International Dolls.,http://auctions.morphyauctions.com/Lot_of_7__Vintage_Alexander_International_Dolls___-LOT148872.aspx,https://auctions.morphyauctions.com/ItemImages/000148/148872a_sm.jpeg,1,12,30,50,75,148872a_
