Unnamed: 0,Doll_name,Link,Picture_link,Number_of_bids,Minimum_bid,Final_price,Estimated_price_range_min,Estimated_price_range_max,final_tags
4049,Lot of 2: German Bisque Dolls.,http://auctions.morphyauctions.com/Lot_of_2__German_Bisque_Dolls_____________________-LOT32908.aspx,https://auctions.morphyauctions.com/ItemImages/000032/32908a_sm.jpeg,3,25,270,100,150,32908a_
903,Lot of 3: Early Dolls.,http://auctions.morphyauctions.com/Lot_of_3__Early_Dolls_____________________________-LOT238503.aspx,https://auctions.morphyauctions.com/ItemImages/000238/16240658_1_sm.jpeg,8,75,270,300,500,16240658_
2169,Precious All-Bisque Character Doll.,http://auctions.morphyauctions.com/Precious_All_Bisque_Character_Doll________________-LOT175326.aspx,https://auctions.morphyauctions.com/ItemImages/000175/175326a_sm.jpeg,1,100,270,400,600,175326a_
3530,Composition Mannikin with Smiling Character Face.,http://auctions.morphyauctions.com/Composition_Mannikin_with_Smiling_Character_Face__-LOT92601.aspx,https://auctions.morphyauctions.com/ItemImages/000092/92601a_sm.jpeg,2,50,270,200,400,92601a_
3633,Classic Blonde Sasha Doll.,http://auctions.morphyauctions.com/Classic_Blonde_Sasha_Doll_________________________-LOT83710.aspx,https://auctions.morphyauctions.com/ItemImages/000083/83710a_sm.jpeg,2,37,270,150,250,83710a_
798,English Poured Wax Doll.,http://auctions.morphyauctions.com/English_Poured_Wax_Doll___________________________-LOT238501.aspx,https://auctions.morphyauctions.com/ItemImages/000238/16240656_1_sm.jpeg,7,100,270,400,600,16240656_
916,Lot of 2: Antique Doll Dresses.,http://auctions.morphyauctions.com/Lot_of_2__Antique_Doll_Dresses____________________-LOT237881.aspx,https://auctions.morphyauctions.com/ItemImages/000237/16240585_1_sm.jpeg,9,50,270,200,400,16240585_
3643,Handmade Set of Doll Furniture.,http://auctions.morphyauctions.com/Handmade_Set_of_Doll_Furniture____________________-LOT83743.aspx,https://auctions.morphyauctions.com/ItemImages/000083/83743a_sm.jpeg,1,75,270,300,500,83743a_
4493,Large Lot of Miscellaneous Doll & Doll Items.,http://auctions.morphyauctions.com/Large_Lot_of_Miscellaneous_Doll___Doll_Items______-LOT26298.aspx,https://auctions.morphyauctions.com/ItemImages/000026/26298a_sm.jpeg,2,37,270,150,300,26298a_
3733,Lot of 2 German Bisque Dolls.,http://auctions.morphyauctions.com/Lot_of_2_German_Bisque_Dolls______________________-LOT78940.aspx,https://auctions.morphyauctions.com/ItemImages/000078/78940a_sm.jpeg,2,75,270,300,500,78940a_
2763,Lot of 4: A.M. German Bisque Child Dolls.,http://auctions.morphyauctions.com/Lot_of_4__A_M__German_Bisque_Child_Dolls__________-LOT112115.aspx,https://auctions.morphyauctions.com/ItemImages/000112/112115a_sm.jpeg,2,25,270,100,150,112115a_
2771,Lot of 2: German Bisque Child Dolls.,http://auctions.morphyauctions.com/Lot_of_2__German_Bisque_Child_Dolls_______________-LOT112487.aspx,https://auctions.morphyauctions.com/ItemImages/000112/112487a_sm.jpeg,1,37,270,150,300,112487a_
2801,Lot of 3: Composition Girl Dolls.,http://auctions.morphyauctions.com/Lot_of_3__Composition_Girl_Dolls__________________-LOT111411.aspx,https://auctions.morphyauctions.com/ItemImages/000111/111411a_sm.jpeg,3,50,270,200,300,111411a_
3922,Lot of 3 Composition Dolls.,http://auctions.morphyauctions.com/Lot_of_3_Composition_Dolls________________________-LOT79897.aspx,https://auctions.morphyauctions.com/ItemImages/000079/79897a_sm.jpeg,2,75,270,300,600,79897a_
380,Lot of 2: Large German Bisque Head Dolls.,http://auctions.morphyauctions.com/Lot_of_2__Large_German_Bisque_Head_Dolls_-LOT260652.aspx,https://auctions.morphyauctions.com/ItemImages/000260/17140183_1_sm.jpeg,8,75,270,300,400,17140183_
